,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season,distance,assist,distance_bin,fullName
343,2016020036_59,2016020036,59,52.0,6.0,Goal,Wrist Shot,-82.0,5.0,1,REGULAR,600,600,2016-10-18 00:27:05,0,1,"Blake Wheeler (3) Wrist Shot, assists: Alexander Burmistrov (1)",82.0,-5.0,right,8471218,Blake,Wheeler,RW,1986-08-31,20162017,8.602325267042627,Alexander Burmistrov,"(0.0ft, 10.0ft)",Blake Wheeler
1808,2012020435_261,2012020435,261,52.0,6.0,Goal,Deflected,-81.0,-2.0,3,REGULAR,704,496,2013-03-20 02:11:19,1,1,"Blake Wheeler (13) Deflected, assists: Zach Bogosian (4), Dustin Byfuglien (14)",81.0,2.0,right,8471218,Blake,Wheeler,RW,1986-08-31,20122013,8.246211251235321,Zach Bogosian,"(0.0ft, 10.0ft)",Blake Wheeler
1809,2012020435_301,2012020435,301,52.0,6.0,Goal,Wrist Shot,-47.0,3.0,3,REGULAR,1193,7,2013-03-20 02:28:11,1,3,"Blake Wheeler (14) Wrist Shot, assists: Andrew Ladd (16), Bryan Little (14)",47.0,-3.0,right,8471218,Blake,Wheeler,RW,1986-08-31,20122013,42.1070065428546,Andrew Ladd,"(40.0ft, 50.0ft)",Blake Wheeler
2527,2013020406_290,2013020406,290,52.0,3.0,Goal,Wrist Shot,65.0,-3.0,3,REGULAR,1149,51,2013-12-03 02:30:33,5,2,"Blake Wheeler (6) Wrist Shot, assists: Jacob Trouba (3), Bryan Little (14)",65.0,-3.0,left,8471218,Blake,Wheeler,RW,1986-08-31,20132014,24.186773244895647,Jacob Trouba,"(20.0ft, 30.0ft)",Blake Wheeler
4582,2015020922_133,2015020922,133,52.0,5.0,Goal,Tip-In,79.0,-3.0,2,REGULAR,672,528,2016-02-27 21:23:49,1,2,"Blake Wheeler (18) Tip-In, assists: Dustin Byfuglien (24), Nikolaj Ehlers (17)",79.0,-3.0,left,8471218,Blake,Wheeler,RW,1986-08-31,20152016,10.44030650891055,Dustin Byfuglien,"(10.0ft, 20.0ft)",Blake Wheeler
4732,2013020489_199,2013020489,199,52.0,25.0,Goal,Snap Shot,73.0,1.0,2,REGULAR,778,422,2013-12-14 21:33:37,2,2,"Blake Wheeler (10) Snap Shot, assists: Olli Jokinen (13), Dustin Byfuglien (17)",73.0,1.0,left,8471218,Blake,Wheeler,RW,1986-08-31,20132014,16.0312195418814,Olli Jokinen,"(10.0ft, 20.0ft)",Blake Wheeler
4733,2013020489_212,2013020489,212,52.0,25.0,Goal,Wrist Shot,85.0,-21.0,2,REGULAR,893,307,2013-12-14 21:37:33,3,3,"Blake Wheeler (11) Wrist Shot, assists: Bryan Little (17)",85.0,-21.0,left,8471218,Blake,Wheeler,RW,1986-08-31,20132014,21.37755832643195,Bryan Little,"(20.0ft, 30.0ft)",Blake Wheeler
4747,2014020416_92,2014020416,92,52.0,25.0,Goal,Snap Shot,50.0,-18.0,1,REGULAR,841,359,2014-12-10 02:02:44,2,1,"Blake Wheeler (9) Snap Shot, assists: Andrew Ladd (12), Dustin Byfuglien (8)",50.0,-18.0,left,8471218,Blake,Wheeler,RW,1986-08-31,20142015,42.95346318982906,Andrew Ladd,"(40.0ft, 50.0ft)",Blake Wheeler
4991,2013020062_280,2013020062,280,52.0,25.0,Goal,Tip-In,-81.0,7.0,3,REGULAR,335,865,2013-10-12 02:09:47,4,1,"Blake Wheeler (1) Tip-In, assists: Dustin Byfuglien (6), Toby Enstrom (6)",81.0,-7.0,right,8471218,Blake,Wheeler,RW,1986-08-31,20132014,10.63014581273465,Dustin Byfuglien,"(10.0ft, 20.0ft)",Blake Wheeler
5215,2015020912_82,2015020912,82,52.0,25.0,Goal,Wrist Shot,76.0,-14.0,1,REGULAR,903,297,2016-02-26 02:03:18,1,0,"Blake Wheeler (17) Wrist Shot, assists: Mark Scheifele (17), Nikolaj Ehlers (15)",76.0,-14.0,left,8471218,Blake,Wheeler,RW,1986-08-31,20152016,19.1049731745428,Mark Scheifele,"(10.0ft, 20.0ft)",Blake Wheeler
